human,Net1_conv1,Net1_fc,Net2_conv1,Net2_conv2,Net2_fc,Net3_conv1,Net3_conv2,Net3_conv3,Net3_fc,Net4_conv1,Net4_conv2,Net4_conv3,Net4_conv4,Net4_fc
0.0,0.520667465494967,0.5820693416857923,0.5063918133218399,0.5122034199555133,0.5056390443939004,0.5028012820257916,0.4862990518693993,0.5454164846923893,0.5350211672860833,0.49797910128570994,0.47346979078033946,0.5199009448399377,0.5621662055204184,0.4774412209308356
0.26315789473684215,0.393767443605131,0.40353652230193393,0.4156320743476707,0.4043532538575584,0.3718524037150102,0.4196390716567584,0.43710211536368665,0.4843687137375194,0.4336309280336175,0.39644461695115457,0.34650093012880867,0.4151812030491891,0.3062367993514453,0.7006671419248904
0.3157894736842105,0.3911323841291437,0.771158862041864,0.32736075009057597,0.5594349427142908,0.966381729914258,0.33671559438932025,0.5670279755915968,0.7072704337780646,0.600023869017601,0.3482870972552668,0.5563757137566342,0.644543419370983,0.5922212541113036,0.7223773895867205
0.6052631578947368,0.3903618932535281,0.4558443848817243,0.38647950065287645,0.4958424731868587,0.6599123379871416,0.3676657287325195,0.4487424272822911,0.46097352102857975,0.4568194715264884,0.38382561941925153,0.4602015605818246,0.49684139547928663,0.47416762192495354,0.4427054005403911
0.3947368421052632,0.7400251737689553,0.7907326917561425,0.7575073494189765,0.8092947343988189,0.9358371914850783,0.7469913470285823,0.7902352567524248,0.8161781974802873,0.9088376979290391,0.764061025236349,0.8045736057472477,0.8231189865594513,0.8360646443213343,0.888281468496667
0.23684210526315794,0.7468700820534145,0.17195058663047622,0.763138540296376,0.863080568026649,0.3114342444805802,0.7911082150337445,0.8743878341971827,0.8192871637881328,0.10859729912487172,0.7916074497878727,0.8904299785998846,0.8136658454210941,0.47776621402955644,0.028859421652656928
0.42105263157894735,0.45971460444848206,0.5947628121830287,0.4018791169512008,0.4999696790369226,0.7426885668429062,0.40363365561596887,0.48006137883738037,0.5586734850171242,0.5801087723040695,0.42856279853290286,0.4751623023112019,0.5697936977379638,0.5115833349082333,0.7742930106885798
0.3421052631578948,0.5882895046215366,0.6339787395836033,0.5494831698913332,0.7011114201293555,0.8569684092401776,0.5541188567076396,0.709635554515794,0.7399441924550214,0.5501121222507914,0.5555506173863719,0.7058572947689725,0.7712583363143372,0.5345518931709514,0.4162469723968526
0.4736842105263157,0.2844041039505849,0.46387575550894666,0.2736040967083843,0.43735312630040335,0.6344353324886928,0.30694666469206844,0.4527375302026474,0.6141777577184666,0.628714971828346,0.28237850540054643,0.4136185587056719,0.6144995188407841,0.6052953132932201,0.6638613029105
0.10526315789473688,0.7586995157224974,0.6131486182832547,0.7481357561492368,0.7813785373585631,0.5066083599535965,0.6982798146698542,0.7757589622060648,0.7244929634704969,0.5971793914591373,0.715481292075259,0.7827437925624664,0.7203008042832407,0.35751706268340794,0.1918084771114286
0.21052631578947367,0.6811059651142789,0.7791752918671296,0.6726364941305963,0.8327665055821939,0.7537096975635702,0.7125226479361922,0.8118967645070803,0.8612561667064903,0.8474628684035304,0.6956310041964562,0.8303038138195259,0.8640191993443471,0.7244007614261164,0.7633011039406291
0.07894736842105267,0.15834963945422006,0.48700940368328693,0.1758057208347416,0.35272439081002976,0.5745178371815433,0.1739847250724607,0.28212055097821903,0.37600861007354097,0.401458365909451,0.17013787039149475,0.2557324386859407,0.3576990512850226,0.4939259909976546,0.594108716402696
0.5526315789473684,0.6228968766544082,0.7931387355174065,0.6427990283448063,0.758615022050659,0.9213064423625994,0.6450499502824381,0.7682339345113075,0.7508157037176212,0.7448996155068879,0.6549353873483447,0.7965044535446888,0.7659903566624177,0.7431711794610454,0.7679377294784727
0.2894736842105263,0.8576911724139152,0.7952310224375791,0.8665565976181966,0.9412036795011469,0.5426923571624301,0.8774201028201494,0.944181090273927,0.8943026337376283,0.5872186070641937,0.8757933580307635,0.9507392020549197,0.9135139401817489,0.6931375852156646,0.6980113064680384
0.0,0.0341108030596505,0.17258166311927972,0.05400921240651628,0.0,0.10464979001008473,0.009001121289694713,0.0,0.0,0.45784633116113194,0.03636632392480419,0.0,0.0,0.0,0.0
0.3157894736842105,0.8388473095886592,0.6987067759007852,0.8414274610118085,0.8385705652454848,0.9298983510867344,0.8367571455772527,0.8149938391658282,0.8760167790237696,0.7765076831312837,0.8425706726082718,0.8045934746337899,0.8148448114578033,0.6863568262789762,0.7782145808618625
0.07894736842105267,0.3072717128989365,0.34283284845642265,0.34515432766696574,0.5116350945282163,0.21796325626971666,0.3884061184335795,0.5563459059757747,0.6108975838287461,0.0,0.372962634849055,0.5393849016596084,0.6531240920533994,0.45536527143563754,0.17066605593948284
0.631578947368421,1.0,1.0,0.995537097240898,1.0,1.0,1.0,1.0,1.0,0.8412693502138892,1.0,1.0,1.0,0.878611055537055,0.7973147187682127
0.15789473684210525,0.6152516946251338,0.7502034678635705,0.5970683376412641,0.6879533768142915,0.9078102640609981,0.6101281655277466,0.7127128868659603,0.6943845955382555,0.47618716002182904,0.6175282619652662,0.724333769742388,0.6826318317471034,0.4929849611173492,0.5793635573649618
0.3421052631578948,0.6805977244761012,0.7410677421132534,0.6966738560073141,0.8240305133443604,0.5569232982242043,0.7197501851185817,0.779345646117638,0.7660147163638369,0.657726054094132,0.7060270025675187,0.8189056959064266,0.8144488837610024,0.7491809977132453,0.8423046699540555
0.0263157894736842,0.31558048945167244,0.5323750800985012,0.28979235206533466,0.515988766605955,0.5488547332081078,0.326926946918569,0.5346024676405053,0.5545372732180286,0.6167134123168273,0.33933238586327263,0.5471107195027162,0.6355139166696057,0.6875279001674173,0.7886692106186904
0.4473684210526316,0.5612991416335614,0.7625831865064331,0.5473673801702261,0.6629760129815544,0.7138780995959271,0.5415932468741406,0.603353329824138,0.6318471970629901,0.6194177047014198,0.558963550714833,0.6176770569463482,0.6900213624615199,0.5677381851547975,0.5064290927409858
0.15789473684210525,0.24205576174155408,0.0,0.2833448022363956,0.49292664208926074,0.3028842778167511,0.24154069435335435,0.42172754577686106,0.34530629138509317,0.3544335535220004,0.2334198500574309,0.4745058342998443,0.4565848276140045,0.41011893861735077,0.5734002952067048
0.07894736842105267,0.0,0.13147411526173614,0.0,0.09676841266621639,0.0526621402380942,0.0,0.19893559343281977,0.3049499753910374,0.4070433794801007,0.0,0.14565218427941906,0.2761471826574432,0.2866941372665428,0.37398026265867756
0.2894736842105263,0.6915492879519681,0.6318550769793215,0.7009461237133957,0.7833128056928131,0.9320889693624124,0.7083856390293439,0.8232898040106993,0.7793301052365014,0.688689632354997,0.708691967870296,0.8524443763898286,0.7919234108730226,0.613642717543104,0.8287452256553508
0.6578947368421052,0.9481662164221292,0.8333383423329637,1.0,0.9868881700148677,0.6773911479262292,0.9990527006156515,0.9432110025859957,0.9213837248643103,0.6732177455013891,0.9980418513130427,0.9690972584645431,0.9268650587719608,0.730685589795691,0.6636352366196645
0.42105263157894735,0.44571198725872757,0.5772766722190901,0.40218614313353124,0.5678083380557362,0.7062789749733279,0.3750990754649121,0.5220715308260108,0.6168554715288258,0.7035093927949739,0.39217375902985385,0.5117170797717251,0.6028093652225173,0.542001278601541,0.7899495302571105
0.5789473684210527,0.3983990822368609,0.7848603819409148,0.35608277386970516,0.571071082792958,0.8692712582555956,0.32954391012757317,0.5258872255171313,0.5744902745243798,0.6445819142227244,0.32957324671126165,0.4978038257408578,0.5243371674921108,0.4248489236481982,0.6587796401584396
0.18421052631578946,0.512508201356988,0.6572189271688197,0.500768781240603,0.5662193104803886,0.8666534523286542,0.5024254553917109,0.5147540441502182,0.5256954329441509,0.7799494038958793,0.5124058332288087,0.49424305635399046,0.5333112487131301,0.6247415263322187,0.7541764613944013
0.3421052631578948,0.14874683748188577,0.4089113034120022,0.16004769118418247,0.3811089944523093,0.0,0.20925973723739608,0.47654231233269934,0.6076089006158708,0.34920295085260544,0.18213416478933936,0.43810603415435107,0.5480739356136753,0.1317761156971474,0.24780097809640358
